"COMPONENTID","ID"
"CP7377","R5.5.0(9)"
"CP7377","R6.4.0(7)"
"CP7377","R5.9.0(6)"
"CP7378","R5.4.4(3)"
"CP7382","R6.3.0(8)"
"CP7385","R5.5.0(1)"
"CP7390","R5.1.0(1)"
"CP7392","R6.5.0(1)"
"CP7392","R5.9.0(1)"
"CP7392","R5.7.0(5)"
"CP7394","R6.4.0(6)"
"CP7395","R7.1.0(3)"
"CP7397","R6.2.0(8)"
"CP7401","R6.3.0(1)"
"CP7401","R5.8.0(9)"
"CP7401","R5.4.4(3)"
"CP7403","R5.8.0(1)"
"CP7405","R5.9.0(6)"
"CP7405","R5.8.0(9)"
"CP7405","R6.4.0(1)"
"CP7407","R6.1.0(1)"
"CP7411","R6.5.0(1)"
"CP7411","R5.8.0(9)"
"CP7411","R5.7.0(5)"
"CP7414","R6.5.0(1)"
"CP7414","R5.8.0(1)"
"CP7414","R5.5.0(1)"
"CP7416","R6.2.0(8)"
"CP7416","R6.3.0(8)"
"CP7416","R5.7.0(1)"
"CP7419","R5.5.0(1)"
"CP7421","R7.3.0(4)"
"CP7424","R5.8.0(1)"
"CP7428","R6.4.0(7)"
"CP7430","R6.2.0(8)"
"CP7430","R6.4.0(6)"
"CP7430","R6.2.0(1)"
"CP7431","R5.8.0(1)"
"CP7432","R5.8.0(1)"
"CP7432","R5.9.0(1)"
"CP7432","R6.4.0(6)"
"CP7435","R6.3.0(8)"
"CP7435","R5.8.0(1)"
"CP7435","R5.1.0(1)"
"CP7438","R5.6.0(8)"
"CP7438","R6.4.0(6)"
"CP7438","R6.5.0(1)"
"CP7439","R6.3.0(9)"
"CP7444","R6.3.0(1)"
"CP7444","R5.7.0(1)"
"CP7444","R7.1.0(3)"
"CP7449","R5.5.0(1)"
"CP7456","R5.5.0(1)"
"CP7460","R6.4.0(7)"
"CP7468","R5.1.0(1)"
"CP7472","R5.9.0(6)"
"CP7473","R5.6.0(8)"
"CP7474","R6.3.0(9)"
"CP7477","R7.3.0(4)"
"CP7479","R5.8.0(9)"
"CP7481","R5.5.0(9)"
"CP7488","R5.5.0(1)"
"CP7490","R5.6.0(8)"
"CP7491","R5.8.0(9)"
"CP7495","R6.3.0(9)"
"CP7496","R6.1.0(1)"
"CP7497","R5.7.0(1)"
"CP7497","R6.3.0(1)"
"CP7497","R6.5.0(1)"
"CP7499","R6.1.0(1)"
"CP7499","R5.9.0(1)"
"CP7499","R5.4.4(3)"
"CP7500","R5.7.0(5)"
"CP7505","R6.3.0(8)"
"CP7505","R5.5.0(9)"
"CP7505","R5.7.0(5)"
"CP7506","R5.5.0(9)"
"CP7508","R6.4.0(6)"
"CP7508","R6.4.0(7)"
"CP7508","R6.2.0(1)"
"CP7511","R6.5.0(1)"
"CP7511","R5.8.0(9)"
"CP7511","R6.4.0(7)"
"CP7512","R6.1.0(1)"
"CP7513","R6.3.0(8)"
"CP7514","R6.1.0(1)"
"CP7515","R5.6.0(8)"
"CP7516","R6.3.0(9)"
"CP7516","R5.4.4(3)"
"CP7516","R5.9.0(1)"
"CP7518","R7.3.0(4)"
"CP7518","R5.5.0(1)"
"CP7518","R5.5.0(9)"
"CP7520","R4.1.0(1)"
"CP7523","R6.4.0(6)"
"CP7525","R5.6.0(1)"
"CP7527","R7.3.0(4)"
"CP7535","R4.1.0(1)"
"CP7538","R6.3.0(1)"
"CP7538","R6.4.0(1)"
"CP7538","R5.5.0(1)"
"CP7542","R5.8.0(9)"
"CP7544","R5.5.0(1)"
"CP7546","R6.2.0(8)"
"CP7546","R5.1.0(1)"
"CP7546","R5.8.0(1)"
"CP7551","R5.5.0(9)"
"CP7551","R7.3.0(4)"
"CP7551","R5.8.0(1)"
"CP7552","R4.1.0(2)"
"CP7554","R5.9.0(1)"
"CP7562","R5.5.0(9)"
"CP7562","R5.8.0(1)"
"CP7562","R7.3.0(4)"
"CP7563","R5.5.0(9)"
"CP7563","R5.5.0(1)"
"CP7563","R6.5.0(1)"
"CP7564","R7.3.0(4)"
"CP7564","R5.7.0(1)"
"CP7564","R5.6.0(8)"
"CP7569","R5.7.0(1)"
"CP7573","R6.4.0(6)"
"CP7573","R6.3.0(9)"
"CP7573","R5.5.0(1)"
"CP7574","R5.4.4(3)"
"CP7581","R6.5.0(1)"
"CP7587","R5.4.4(3)"
"CP7587","R4.1.0(1)"
"CP7587","R5.6.0(1)"
"CP7596","R5.6.0(1)"
"CP7596","R7.3.0(4)"
"CP7596","R6.2.0(1)"
"CP7597","R5.5.0(1)"
"CP7598","R5.4.4(3)"
"CP7598","R6.4.0(7)"
"CP7598","R6.3.0(1)"
"CP7599","R7.1.0(3)"
"CP7601","R6.2.0(8)"
"CP7601","R7.1.0(3)"
"CP7601","R5.7.0(5)"
"CP7604","R6.5.0(1)"
"CP7609","R6.1.0(1)"
"CP7611","R6.2.0(8)"
"CP7612","R6.3.0(1)"
"CP7612","R5.9.0(6)"
"CP7612","R4.1.0(2)"
"CP7615","R6.4.0(7)"
"CP7617","R5.7.0(5)"
"CP7617","R6.3.0(8)"
"CP7617","R6.2.0(1)"
"CP7619","R7.3.0(4)"
"CP7622","R6.1.0(1)"
"CP7622","R6.3.0(1)"
"CP7622","R5.7.0(1)"
"CP7630","R5.9.0(1)"
"CP7630","R6.4.0(7)"
"CP7630","R5.1.0(1)"
"CP7631","R5.8.0(9)"
"CP7634","R6.2.0(1)"
"CP7635","R6.1.0(1)"
"CP7640","R5.1.0(1)"
"CP7642","R5.5.0(1)"
"CP7642","R5.7.0(1)"
"CP7642","R6.3.0(1)"
"CP7643","R5.5.0(9)"
"CP7646","R5.9.0(6)"
"CP7649","R4.1.0(1)"
"CP7649","R6.4.0(7)"
"CP7649","R6.3.0(1)"
"CP7651","R6.3.0(9)"
"CP7651","R6.5.0(1)"
"CP7651","R7.1.0(3)"
"CP7652","R7.3.0(4)"
"CP7654","R5.9.0(6)"
"CP7654","R7.3.0(4)"
"CP7654","R5.8.0(1)"
"CP7660","R6.3.0(1)"
"CP7660","R6.1.0(1)"
"CP7660","R5.4.4(3)"
"CP7665","R5.6.0(8)"
"CP7669","R5.6.0(8)"
"CP7670","R5.5.0(9)"
"CP7671","R5.8.0(9)"
"CP7671","R6.1.0(1)"
"CP7671","R6.3.0(1)"
"CP7672","R6.3.0(9)"
"CP7672","R7.3.0(4)"
"CP7672","R5.1.0(1)"
"CP7679","R6.3.0(9)"
"CP7679","R4.1.0(1)"
"CP7679","R6.4.0(7)"
"CP7680","R6.2.0(8)"
"CP7682","R6.5.0(1)"
"CP7682","R6.3.0(1)"
"CP7682","R6.4.0(6)"
"CP7690","R6.4.0(7)"
"CP7690","R6.3.0(8)"
"CP7690","R5.5.0(9)"
"CP7693","R6.4.0(1)"
"CP7694","R5.8.0(1)"
"CP7694","R5.1.0(1)"
"CP7694","R5.8.0(9)"
"CP7696","R6.5.0(1)"
"CP7696","R5.8.0(1)"
"CP7696","R6.3.0(8)"
"CP7700","R5.1.0(1)"
"CP7700","R6.2.0(8)"
"CP7700","R5.5.0(9)"
"CP7701","R5.8.0(9)"
"CP7701","R4.1.0(2)"
"CP7701","R7.3.0(4)"
"CP7707","R6.2.0(1)"
"CP7712","R5.6.0(1)"
"CP7716","R6.2.0(1)"
"CP7718","R4.1.0(2)"
"CP7718","R5.9.0(1)"
"CP7718","R5.6.0(1)"
"CP7719","R6.4.0(7)"
"CP7719","R4.1.0(1)"
"CP7719","R4.1.0(2)"
"CP7720","R5.8.0(9)"
"CP7725","R5.5.0(9)"
"CP7725","R4.1.0(2)"
"CP7725","R5.9.0(6)"
"CP7732","R7.1.0(3)"
"CP7733","R5.8.0(1)"
"CP7733","R6.4.0(1)"
"CP7733","R5.7.0(1)"
"CP7737","R5.8.0(9)"
"CP7741","R6.2.0(1)"
"CP7741","R5.5.0(9)"
"CP7741","R6.3.0(1)"
"CP7745","R6.4.0(6)"
"CP7746","R6.2.0(8)"
"CP7746","R5.6.0(1)"
"CP7746","R7.1.0(3)"
"CP7748","R5.8.0(9)"
"CP7748","R6.2.0(1)"
"CP7748","R7.3.0(4)"
"CP7751","R6.4.0(7)"
"CP7752","R5.6.0(1)"
"CP7753","R5.7.0(1)"
"CP7761","R5.6.0(1)"
"CP7762","R5.6.0(8)"
"CP7763","R5.7.0(5)"
"CP7766","R5.6.0(8)"
"CP7766","R5.4.4(3)"
"CP7766","R6.4.0(1)"
"CP7767","R5.6.0(1)"
"CP7767","R5.5.0(9)"
"CP7767","R6.4.0(6)"
"CP7770","R5.7.0(5)"
"CP7771","R4.1.0(2)"
"CP7772","R6.1.0(1)"
"CP7772","R5.7.0(1)"
"CP7772","R6.3.0(8)"
"CP7775","R6.4.0(1)"
"CP7782","R6.1.0(1)"
"CP7782","R6.4.0(7)"
"CP7782","R7.1.0(3)"
"CP7784","R6.4.0(7)"
"CP7784","R6.3.0(9)"
"CP7784","R6.5.0(1)"
"CP7787","R7.3.0(4)"
"CP7788","R6.3.0(9)"
"CP7792","R5.9.0(1)"
"CP7795","R6.4.0(6)"
"CP7795","R5.4.4(3)"
"CP7795","R5.8.0(9)"
"CP7800","R5.6.0(8)"
"CP7801","R7.3.0(4)"
"CP7801","R6.5.0(1)"
"CP7801","R4.1.0(2)"
"CP7802","R6.2.0(1)"
"CP7804","R7.1.0(3)"
"CP7804","R6.5.0(1)"
"CP7804","R6.3.0(9)"
"CP7806","R5.4.4(3)"
"CP7807","R5.6.0(1)"
"CP7807","R4.1.0(1)"
"CP7807","R6.1.0(1)"
"CP7808","R5.8.0(9)"
"CP7808","R6.3.0(9)"
"CP7808","R6.4.0(6)"
"CP7809","R7.1.0(3)"
"CP7809","R6.4.0(6)"
"CP7809","R5.5.0(9)"
"CP7810","R6.3.0(8)"
"CP7810","R6.2.0(8)"
"CP7810","R5.8.0(1)"
"CP7814","R5.5.0(9)"
"CP7814","R5.8.0(9)"
"CP7814","R5.7.0(1)"
"CP7817","R5.8.0(1)"
"CP7817","R5.5.0(9)"
"CP7817","R5.5.0(1)"
"CP7822","R5.6.0(1)"
"CP7823","R6.5.0(1)"
"CP7825","R5.9.0(6)"
"CP7825","R6.4.0(6)"
"CP7825","R5.1.0(1)"
"CP7828","R6.3.0(9)"
"CP7828","R5.5.0(1)"
"CP7828","R5.6.0(8)"
"CP7830","R5.1.0(1)"
"CP7833","R7.1.0(3)"
"CP7833","R4.1.0(2)"
"CP7833","R5.7.0(5)"
"CP7834","R5.9.0(6)"
"CP7834","R6.4.0(6)"
"CP7834","R5.5.0(9)"
"CP7835","R5.6.0(1)"
"CP7835","R6.4.0(7)"
"CP7835","R4.1.0(1)"
"CP7838","R4.1.0(2)"
"CP7842","R6.2.0(1)"
"CP7842","R6.2.0(8)"
"CP7842","R6.5.0(1)"
"CP7844","R7.1.0(3)"
"CP7844","R5.7.0(5)"
"CP7844","R5.7.0(1)"
"CP7845","R6.2.0(8)"
"CP7851","R6.3.0(1)"
"CP7851","R5.1.0(1)"
"CP7851","R6.3.0(8)"
"CP7854","R5.5.0(9)"
"CP7855","R5.4.4(3)"
"CP7855","R5.7.0(1)"
"CP7855","R7.1.0(3)"
"CP7856","R5.7.0(1)"
"CP7863","R5.4.4(3)"
"CP7863","R5.1.0(1)"
"CP7863","R6.5.0(1)"
"CP7864","R6.3.0(1)"
"CP7868","R6.4.0(7)"
"CP7868","R4.1.0(1)"
"CP7868","R7.1.0(3)"
"CP7871","R5.8.0(9)"
"CP7871","R4.1.0(1)"
"CP7871","R5.6.0(1)"
"CP7872","R5.8.0(1)"
"CP7880","R6.1.0(1)"
"CP7885","R5.7.0(5)"
"CP7887","R5.8.0(9)"
"CP7887","R4.1.0(2)"
"CP7887","R5.5.0(1)"
"CP7890","R7.3.0(4)"
"CP7893","R5.1.0(1)"
"CP7893","R6.3.0(9)"
"CP7893","R7.3.0(4)"
"CP7894","R5.9.0(1)"
"CP7894","R5.1.0(1)"
"CP7894","R6.4.0(1)"
"CP7897","R5.9.0(1)"
"CP7897","R6.4.0(1)"
"CP7897","R6.3.0(1)"
"CP7905","R7.3.0(4)"
"CP7905","R5.5.0(9)"
"CP7905","R5.5.0(1)"
"CP7906","R6.5.0(1)"
"CP7907","R4.1.0(1)"
"CP7916","R5.5.0(1)"
"CP7917","R6.3.0(9)"
"CP7917","R7.3.0(4)"
"CP7917","R6.2.0(1)"
"CP7918","R5.7.0(5)"
"CP7918","R5.6.0(8)"
"CP7918","R6.2.0(8)"
"CP7922","R6.3.0(9)"
"CP7922","R5.5.0(9)"
"CP7922","R4.1.0(2)"
"CP7923","R5.8.0(9)"
"CP7926","R4.1.0(2)"
"CP7935","R5.5.0(9)"
"CP7935","R5.9.0(6)"
"CP7935","R5.8.0(9)"
"CP7939","R5.9.0(1)"
"CP7939","R6.3.0(9)"
"CP7939","R5.6.0(8)"
"CP7940","R6.5.0(1)"
"CP7946","R5.9.0(1)"
"CP7946","R5.1.0(1)"
"CP7946","R6.5.0(1)"
"CP7949","R5.6.0(8)"
"CP7953","R5.9.0(1)"
"CP7953","R4.1.0(2)"
"CP7953","R6.4.0(6)"
"CP7955","R5.7.0(1)"
"CP7963","R5.5.0(9)"
"CP7963","R7.3.0(4)"
"CP7963","R6.5.0(1)"
"CP7966","R5.8.0(9)"
"CP7967","R6.3.0(1)"
"CP7970","R6.3.0(1)"
"CP7971","R6.4.0(6)"
"CP7971","R5.7.0(5)"
"CP7971","R7.3.0(4)"
"CP7974","R7.3.0(4)"
"CP7978","R7.3.0(4)"
"CP7981","R5.9.0(1)"
"CP7985","R5.6.0(1)"
"CP7985","R5.9.0(6)"
"CP7985","R5.5.0(9)"
"CP7988","R6.3.0(9)"
"CP7988","R5.7.0(1)"
"CP7988","R6.2.0(8)"
"CP7990","R6.4.0(7)"
"CP7990","R4.1.0(1)"
"CP7990","R6.3.0(9)"
"CP7992","R6.4.0(6)"
"CP7994","R6.3.0(1)"
"CP7994","R5.5.0(9)"
"CP7994","R5.9.0(6)"
"CP7995","R6.5.0(1)"
"CP7996","R5.5.0(9)"
"CP7996","R6.2.0(1)"
"CP7996","R6.5.0(1)"
"CP7997","R6.4.0(6)"
"CP7998","R6.3.0(1)"
"CP7998","R6.3.0(8)"
"CP7998","R6.2.0(1)"
"CP8002","R5.9.0(1)"
"CP8003","R6.4.0(7)"
"CP8003","R5.4.4(3)"
"CP8003","R5.8.0(1)"
"CP8006","R5.9.0(6)"
"CP8006","R6.4.0(6)"
"CP8006","R6.3.0(1)"
"CP8010","R6.5.0(1)"
"CP8011","R5.7.0(1)"
"CP8012","R5.8.0(1)"
"CP8018","R6.3.0(8)"
"CP8019","R5.8.0(1)"
"CP8020","R5.9.0(1)"
"CP8022","R6.3.0(8)"
"CP8022","R6.2.0(8)"
"CP8022","R5.9.0(1)"
"CP8023","R6.3.0(9)"
"CP8024","R6.1.0(1)"
"CP8024","R5.7.0(1)"
"CP8024","R7.3.0(4)"
"CP8028","R5.7.0(1)"
"CP8029","R5.6.0(8)"
"CP8032","R6.1.0(1)"
"CP8045","R6.3.0(1)"
"CP8045","R5.9.0(6)"
"CP8045","R6.2.0(8)"
"CP8046","R5.9.0(6)"
"CP8046","R7.3.0(4)"
"CP8046","R5.4.4(3)"
"CP8049","R5.8.0(1)"
"CP8050","R5.6.0(8)"
"CP8050","R6.4.0(1)"
"CP8050","R5.7.0(5)"
"CP8051","R6.1.0(1)"
"CP8053","R6.4.0(6)"
"CP8053","R6.2.0(1)"
"CP8053","R6.5.0(1)"
"CP8056","R6.3.0(9)"
"CP8062","R5.6.0(1)"
"CP8063","R6.1.0(1)"
"CP8063","R6.4.0(7)"
"CP8063","R5.9.0(6)"
"CP8064","R6.1.0(1)"
"CP8064","R5.6.0(1)"
"CP8064","R6.3.0(8)"
"CP8066","R6.4.0(6)"
"CP8066","R5.7.0(5)"
"CP8066","R6.5.0(1)"
"CP8072","R5.5.0(9)"
"CP8073","R4.1.0(1)"
"CP8073","R5.9.0(6)"
"CP8073","R5.5.0(9)"
"CP8074","R4.1.0(2)"
"CP8075","R5.6.0(8)"
"CP8076","R4.1.0(2)"
"CP8077","R5.1.0(1)"
"CP8077","R5.5.0(1)"
"CP8077","R7.3.0(4)"
"CP8079","R6.4.0(6)"
"CP8079","R6.4.0(7)"
"CP8079","R7.3.0(4)"
"CP8080","R4.1.0(2)"
"CP8081","R6.3.0(8)"
"CP8083","R4.1.0(2)"
"CP8083","R5.6.0(8)"
"CP8083","R6.2.0(8)"
"CP8086","R7.3.0(4)"
"CP8090","R5.9.0(6)"
"CP8090","R7.3.0(4)"
"CP8090","R6.2.0(1)"
"CP8094","R6.4.0(7)"
"CP8098","R4.1.0(2)"
"CP8102","R5.5.0(9)"
"CP8105","R6.4.0(7)"
"CP8105","R4.1.0(2)"
"CP8105","R6.3.0(9)"
"CP8108","R5.8.0(1)"
"CP8108","R5.6.0(1)"
"CP8108","R6.3.0(8)"
"CP8110","R6.2.0(1)"
"CP8110","R6.3.0(1)"
"CP8110","R5.8.0(1)"
"CP8111","R5.9.0(1)"
"CP8111","R6.4.0(6)"
"CP8111","R5.9.0(6)"
"CP8114","R6.3.0(8)"
"CP8114","R6.5.0(1)"
"CP8114","R5.6.0(1)"
"CP8116","R4.1.0(2)"
"CP8117","R4.1.0(2)"
"CP8117","R6.3.0(8)"
"CP8117","R6.2.0(8)"
"CP8119","R4.1.0(1)"
"CP8124","R5.6.0(1)"
"CP8124","R5.6.0(8)"
"CP8124","R6.5.0(1)"
"CP8125","R5.8.0(1)"
"CP8130","R5.7.0(5)"
"CP8132","R4.1.0(2)"
"CP8132","R6.4.0(1)"
"CP8132","R6.3.0(9)"
"CP8133","R7.3.0(4)"
"CP8134","R5.9.0(1)"
"CP8134","R6.5.0(1)"
"CP8134","R6.3.0(9)"
"CP8136","R6.3.0(9)"
"CP8136","R6.4.0(6)"
"CP8136","R5.8.0(9)"
"CP8141","R5.9.0(6)"
"CP8141","R5.6.0(8)"
"CP8141","R6.1.0(1)"
"CP8142","R5.8.0(1)"
"CP8142","R5.1.0(1)"
"CP8142","R6.3.0(9)"
"CP8143","R6.3.0(1)"
"CP8144","R6.3.0(8)"
"CP8145","R6.3.0(8)"
"CP8146","R4.1.0(2)"
"CP8148","R5.4.4(3)"
"CP8149","R5.6.0(1)"
"CP8149","R6.3.0(8)"
"CP8149","R5.1.0(1)"
"CP8152","R6.4.0(6)"
"CP8152","R5.9.0(6)"
"CP8152","R4.1.0(2)"
"CP8153","R5.5.0(9)"
"CP8158","R5.9.0(1)"
"CP8162","R5.4.4(3)"
"CP8162","R5.1.0(1)"
"CP8162","R5.6.0(1)"
"CP8163","R5.7.0(1)"
"CP8165","R5.9.0(1)"
"CP8165","R7.1.0(3)"
"CP8165","R6.2.0(8)"
"CP8169","R5.8.0(1)"
"CP8172","R7.3.0(4)"
"CP8172","R5.8.0(9)"
"CP8172","R5.5.0(9)"
"CP8173","R6.3.0(9)"
"CP8173","R6.3.0(8)"
"CP8173","R5.6.0(8)"
"CP8174","R5.8.0(9)"
"CP8174","R4.1.0(2)"
"CP8174","R5.7.0(5)"
"CP8177","R5.1.0(1)"
"CP8182","R7.3.0(4)"
"CP8185","R6.4.0(7)"
"CP8185","R5.6.0(8)"
"CP8185","R6.2.0(8)"
"CP8186","R5.7.0(1)"
"CP8186","R5.9.0(1)"
"CP8186","R5.1.0(1)"
"CP8187","R6.1.0(1)"
"CP8187","R5.9.0(1)"
"CP8187","R6.2.0(8)"
"CP8189","R6.2.0(8)"
"CP8189","R5.9.0(6)"
"CP8189","R5.8.0(9)"
"CP8190","R5.5.0(9)"
"CP8191","R6.4.0(1)"
"CP8191","R7.1.0(3)"
"CP8191","R5.9.0(6)"
"CP8195","R6.4.0(1)"
"CP8195","R5.5.0(1)"
"CP8195","R5.8.0(9)"
"CP8198","R7.1.0(3)"
"CP8200","R4.1.0(1)"
"CP8200","R6.2.0(1)"
"CP8200","R6.3.0(8)"
"CP8205","R5.8.0(9)"
"CP8208","R5.5.0(1)"
"CP8211","R5.9.0(6)"
"CP8219","R5.5.0(9)"
"CP8221","R5.6.0(1)"
"CP8230","R6.4.0(6)"
"CP8231","R5.9.0(1)"
"CP8231","R4.1.0(1)"
"CP8231","R6.5.0(1)"
"CP8240","R5.7.0(1)"
"CP8246","R5.8.0(1)"
"CP8246","R6.5.0(1)"
"CP8246","R5.4.4(3)"
"CP8247","R6.4.0(1)"
"CP8247","R7.1.0(3)"
"CP8247","R4.1.0(2)"
"CP8253","R6.3.0(1)"
"CP8253","R6.3.0(9)"
"CP8253","R6.5.0(1)"
"CP8254","R5.6.0(1)"
"CP8256","R4.1.0(2)"
"CP8256","R4.1.0(1)"
"CP8256","R5.9.0(6)"
"CP8260","R5.8.0(1)"
"CP8260","R5.1.0(1)"
"CP8260","R5.9.0(1)"
"CP8263","R5.6.0(1)"
"CP8267","R5.9.0(6)"
"CP8270","R5.9.0(1)"
"CP8270","R5.7.0(1)"
"CP8270","R6.3.0(8)"
"CP8273","R7.1.0(3)"
"CP8273","R5.7.0(1)"
"CP8273","R4.1.0(2)"
"CP8274","R6.4.0(7)"
"CP8274","R5.1.0(1)"
"CP8274","R6.4.0(1)"
"CP8276","R6.2.0(8)"
"CP8276","R6.4.0(7)"
"CP8276","R6.3.0(8)"
"CP8277","R5.9.0(1)"
"CP8278","R6.5.0(1)"
"CP8278","R5.5.0(1)"
"CP8278","R5.1.0(1)"
"CP8281","R4.1.0(1)"
"CP8282","R5.8.0(9)"
"CP8282","R5.1.0(1)"
"CP8282","R5.9.0(6)"
"CP8284","R7.1.0(3)"
"CP8284","R5.5.0(1)"
"CP8284","R6.3.0(9)"
"CP8287","R5.9.0(6)"
"CP8287","R7.3.0(4)"
"CP8287","R5.7.0(5)"
"CP8288","R6.4.0(7)"
"CP8288","R5.8.0(9)"
"CP8288","R5.9.0(1)"
"CP8291","R5.8.0(1)"
"CP8294","R6.2.0(8)"
"CP8295","R5.7.0(1)"
"CP8295","R5.5.0(1)"
"CP8295","R5.9.0(1)"
"CP8298","R5.4.4(3)"
"CP8298","R5.5.0(1)"
"CP8298","R5.7.0(5)"
"CP8301","R6.4.0(7)"
"CP8302","R5.9.0(6)"
"CP8302","R7.3.0(4)"
"CP8302","R6.2.0(1)"
"CP8305","R5.7.0(1)"
"CP8305","R5.9.0(6)"
"CP8305","R5.6.0(8)"
"CP8308","R5.5.0(1)"
"CP8308","R6.4.0(1)"
"CP8308","R6.5.0(1)"
"CP8309","R6.2.0(8)"
"CP8309","R6.3.0(1)"
"CP8309","R5.1.0(1)"
"CP8315","R6.2.0(1)"
"CP8315","R6.4.0(1)"
"CP8315","R5.8.0(1)"
"CP8316","R5.9.0(1)"
"CP8326","R4.1.0(1)"
"CP8327","R5.4.4(3)"
"CP8327","R6.2.0(1)"
"CP8327","R4.1.0(1)"
"CP8329","R6.1.0(1)"
"CP8332","R6.3.0(8)"
"CP8340","R6.4.0(7)"
"CP8340","R6.3.0(8)"
"CP8340","R7.3.0(4)"
"CP8343","R5.7.0(5)"
"CP8343","R6.1.0(1)"
"CP8343","R6.2.0(8)"
"CP8346","R5.9.0(1)"
"CP8348","R5.8.0(9)"
"CP8352","R5.6.0(8)"
"CP8356","R6.3.0(8)"
"CP8358","R6.4.0(6)"
"CP8358","R6.2.0(8)"
"CP8358","R5.9.0(6)"
"CP8361","R5.6.0(8)"
"CP8365","R7.3.0(4)"
"CP8366","R5.9.0(6)"
"CP8366","R6.5.0(1)"
"CP8366","R5.6.0(1)"
"CP8369","R6.2.0(1)"
"CP8373","R5.5.0(9)"
"CP8374","R6.3.0(8)"
"CP8376","R5.5.0(9)"
"CP8376","R6.4.0(7)"
"CP8376","R6.4.0(1)"
"CP8380","R6.2.0(1)"
"CP8381","R4.1.0(2)"
"CP8382","R5.4.4(3)"
"CP8385","R5.7.0(1)"
"CP8386","R7.1.0(3)"
"CP8386","R5.5.0(9)"
"CP8386","R6.2.0(1)"
"CP8387","R6.3.0(1)"
"CP8387","R5.1.0(1)"
"CP8387","R5.8.0(1)"
"CP8395","R5.5.0(1)"
"CP8395","R5.9.0(6)"
"CP8395","R5.6.0(1)"
"CP8397","R6.2.0(1)"
"CP8404","R5.8.0(9)"
"CP8404","R6.4.0(1)"
"CP8404","R5.1.0(1)"
"CP8407","R4.1.0(2)"
"CP8407","R5.7.0(1)"
"CP8407","R6.4.0(6)"
"CP8408","R6.2.0(1)"
"CP8408","R5.1.0(1)"
"CP8408","R6.1.0(1)"
"CP8409","R6.1.0(1)"
"CP8409","R6.3.0(9)"
"CP8409","R6.3.0(8)"
"CP8410","R6.3.0(8)"
"CP8413","R4.1.0(2)"
"CP8417","R6.5.0(1)"
"CP8417","R6.3.0(9)"
"CP8417","R5.7.0(1)"
"CP8420","R4.1.0(2)"
"CP8425","R7.1.0(3)"
"CP8431","R5.7.0(1)"
"CP8432","R5.4.4(3)"
"CP8436","R4.1.0(1)"
"CP8439","R7.3.0(4)"
"CP8439","R5.1.0(1)"
"CP8439","R5.6.0(8)"
"CP8443","R6.3.0(9)"
"CP8449","R5.8.0(9)"
"CP8449","R6.4.0(1)"
"CP8449","R7.1.0(3)"
"CP8451","R6.4.0(6)"
"CP8455","R4.1.0(2)"
"CP8455","R6.2.0(8)"
"CP8455","R7.1.0(3)"
"CP8457","R6.3.0(9)"
"CP8457","R5.6.0(1)"
"CP8457","R5.1.0(1)"
"CP8461","R5.4.4(3)"
"CP8462","R6.2.0(1)"
"CP8467","R5.9.0(1)"
"CP8473","R5.1.0(1)"
"CP8474","R6.4.0(6)"
"CP8474","R5.9.0(6)"
"CP8474","R4.1.0(2)"
"CP8475","R7.3.0(4)"
"CP8478","R5.7.0(1)"
"CP8480","R7.1.0(3)"
"CP8482","R6.4.0(6)"
"CP8483","R6.1.0(1)"
"CP8484","R5.1.0(1)"
"CP8487","R6.2.0(1)"
"CP8487","R5.5.0(9)"
"CP8487","R5.1.0(1)"
"CP8493","R5.1.0(1)"
"CP8493","R5.6.0(1)"
"CP8493","R7.3.0(4)"
"CP8494","R6.4.0(1)"
"CP8495","R6.2.0(8)"
"CP8495","R5.1.0(1)"
"CP8495","R6.1.0(1)"
"CP8497","R4.1.0(1)"
"CP8497","R6.3.0(1)"
"CP8497","R7.3.0(4)"
"CP8499","R5.5.0(9)"
"CP8502","R6.2.0(8)"
"CP8505","R4.1.0(1)"
"CP8509","R5.7.0(5)"
"CP8509","R6.4.0(6)"
"CP8509","R4.1.0(2)"
"CP8510","R6.5.0(1)"
"CP8511","R5.9.0(6)"
"CP8511","R5.4.4(3)"
"CP8511","R5.8.0(1)"
"CP8512","R5.6.0(8)"
"CP8512","R5.4.4(3)"
"CP8512","R6.4.0(6)"
"CP8519","R5.8.0(9)"
"CP8519","R6.2.0(8)"
"CP8519","R6.4.0(6)"
"CP8521","R6.4.0(7)"
"CP8523","R5.6.0(1)"
"CP8524","R5.1.0(1)"
"CP8524","R6.4.0(1)"
"CP8524","R6.5.0(1)"
"CP8526","R5.5.0(9)"
"CP8535","R5.5.0(1)"
"CP8535","R6.3.0(8)"
"CP8535","R6.3.0(1)"
"CP8537","R5.5.0(1)"
"CP8538","R6.5.0(1)"
"CP8540","R6.1.0(1)"
"CP8544","R4.1.0(1)"
"CP8546","R6.2.0(8)"
"CP8547","R7.3.0(4)"
"CP8549","R6.4.0(1)"
"CP8550","R6.2.0(1)"
"CP8550","R5.8.0(9)"
"CP8550","R6.4.0(1)"
"CP8551","R6.2.0(8)"
"CP8551","R6.1.0(1)"
"CP8551","R6.5.0(1)"
"CP8553","R5.8.0(1)"
"CP8553","R5.9.0(1)"
"CP8553","R6.4.0(7)"
"CP8554","R6.4.0(6)"
"CP8558","R5.7.0(5)"
"CP8562","R7.1.0(3)"
