FL_ID,FL_DESC,FL_FO,FL_REPORTEDBY,FL_ASSIGNEDTO,FL_SOLUTION,FL_STATUS
FL_ID1213,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist",CC_ID11199,Nasim,Jane,Bolus request denied because minimum time between boluses had not elapsed.63,Assigned
FL_ID1214,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.",CC_ID11312,Ben,Jane,measured flow rate below setting63,Clossed
FL_ID1215,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.",CC_ID10642,Rami,Sugandha,drug or prescription not intended for this patient63,Assigned
FL_ID1216,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.,CC_ID10685,Ben,Sugandha,bubble detection63,Assigned
FL_ID1217,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.,CC_ID12907,Nasim,Jane,patient not admitted to hospital64,Assigned
FL_ID1218,The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001),CC_ID10929,Jerry,Jane,no audible alarm64,Assigned
FL_ID1219,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.",CC_ID11204,Ben,Jane,drug or prescription not intended for this patient64,Assigned
FL_ID1220,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.",CC_ID10635,Nasim,Jane,power-on self test fails64,Assigned
FL_ID1221,Component failure must not harm patient (beyond stopping function).,CC_ID9673,Rami,Jane,the drug library fails authenticity or integrity check64,Assigned
FL_ID1222,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.",CC_ID10921,Nasim,Sugandha,blockage between reservoir and pump64,Assigned
FL_ID1223,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.",CC_ID9809,Nasim,Sugandha,blockage between pump and patient64,Assigned
FL_ID1224,"Successfully masked faults shall be recorded in the Fault Log, but raise an alarm.",CC_ID11212,Nasim,Jane,indication of no ICE alarms enabled64,Assigned
FL_ID1225,The PCA pump shall have a start button.,CC_ID12565,Rami,Jane,PCA pump detects its own failure64,Assigned
FL_ID1226,The PCA pump shall detect battery failure and issue a battery failure alarm,CC_ID12374,Jerry,Jane,measured flow rate below setting64,Clossed
FL_ID1227,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.,CC_ID11005,Nasim,Alex,pump temperature exceeds 55 C64,Assigned
FL_ID1228,tactile response (button press).,CC_ID12057,Nasim,Alex,bubble detection64,Assigned
FL_ID1229,"–removed, must scan Rx from label of drug container",CC_ID10138,Ben,Caleb,Bolus request denied because minimum time between boluses had not elapsed.64,Assigned
FL_ID1230,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump",CC_ID9280,Nasim,Jane,basal rate or bolus VTBI exceeded soft limit64,Assigned
FL_ID1231,The Control Panel shall provide means to inactivate audible alarms indefinitely,CC_ID12964,Nasim,Jane,basal rate or bolus VTBI exceeded hard limit64,Assigned
FL_ID1232,The PCA pump shall detect upstream occlusion.,CC_ID12033,Nasim,Caleb,measured flow rate exceeds setting64,Open
FL_ID1233,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.,CC_ID9783,Rami,Jane,pump fails to prime after loading drug reservoir64,Assigned
FL_ID1234,Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.,CC_ID10173,Nasim,Sugandha,dose reaches maximum allowed by drug library64,Assigned
FL_ID1235,The PCA pump shall have a stop button,CC_ID12722,Jerry,Jane,clinician not authorized to operate pump64,Assigned
FL_ID1236,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.,CC_ID10103,Nasim,Caleb,basal rate or bolus VTBI exceeded hard limit65,Assigned
FL_ID1237,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.",CC_ID10827,Jerry,Jane,bubble detection65,Assigned
FL_ID1238,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.,CC_ID10443,Nasim,Jane,measured flow rate below setting65,Clossed
FL_ID1239,Information in event and Fault Logs shall be retained for at least ?log = 1000 hours after the PCA pump is turned-off and unplugged.,CC_ID10584,Nasim,Jane,pump fails to prime after loading drug reservoir65,Assigned
FL_ID1240,"–requirement removed, Rx read from drug container by scanner",CC_ID9493,Jerry,Caleb,clinician not authorized to operate pump65,Clossed
FL_ID1241,The estimate of remaining battery energy must be accurate to within Xbtty = 25%.,CC_ID12980,Nasim,Jane,basal rate or bolus VTBI exceeded soft limit65,Assigned
FL_ID1242,"display of visual information, and",CC_ID10120,Nasim,Sugandha,blockage between pump and patient65,Open
FL_ID1243,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.,CC_ID12041,Jerry,Caleb,power-on self test fails65,Assigned
FL_ID1244,"If the estimated battery life remaining is less than ?lba = 3 minutes, the pump shall issue a low-battery warning.",CC_ID12491,Jerry,Sugandha,patient not admitted to hospital65,Assigned
FL_ID1245,The control panel shall allow authorized clinician bolus request 60 and choice of duration.,CC_ID9188,Nasim,Sugandha,blockage between reservoir and pump65,Assigned
FL_ID1246,The PCA pump shall use a physician’s prescription as device parameters.,CC_ID10796,Nasim,Jane,dose reaches maximum allowed by drug library65,Assigned
FL_ID1247,"If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided",CC_ID10393,Jerry,Caleb,Bolus request denied because minimum time between boluses had not elapsed.65,Clossed
FL_ID1248,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.",CC_ID9412,Nasim,Jane,drug or prescription not intended for this patient65,Assigned
FL_ID1249,The PCA pump shall issue alarms and warnings that require clinician attention.,CC_ID10528,Nasim,Caleb,no audible alarm65,Assigned
FL_ID1250,The scanner shall read and authenticate information from the clinician’s badge,CC_ID11252,Jerry,Jane,pump temperature exceeds 55 C65,Assigned
FL_ID1251,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke",CC_ID11123,Nasim,Jane,indication of no ICE alarms enabled65,Assigned
FL_ID1252,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.",CC_ID9365,Nasim,Alex,the drug library fails authenticity or integrity check65,Assigned
FL_ID1253,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.,CC_ID9630,Nasim,Jane,PCA pump detects its own failure65,Clossed
FL_ID1254,The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.,CC_ID9849,Nasim,Caleb,measured flow rate exceeds setting65,Assigned
FL_ID1255,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized,CC_ID10953,Nasim,Jane,the drug library fails authenticity or integrity check66,Clossed
FL_ID1256,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.,CC_ID9627,Rami,Sugandha,pump temperature exceeds 55 C66,Assigned
FL_ID1257,Patient-requested bolus delivery shall be immediately halted when alarms sound.,CC_ID12048,Nasim,Jane,blockage between reservoir and pump66,Assigned
FL_ID1258,Each log entry shall have a time stamp81 with its time of occurrence.,CC_ID11880,Ben,Jane,PCA pump detects its own failure66,Assigned
FL_ID1259,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side),CC_ID9213,Nasim,Jane,drug or prescription not intended for this patient66,Assigned
FL_ID1260,Alarms shall be issued in order of occurrence.,CC_ID9876,Nasim,Jane,patient not admitted to hospital66,Assigned
FL_ID1261,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.",CC_ID11913,Jerry,Sugandha,bubble detection66,Assigned
FL_ID1262,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions",CC_ID9125,Nasim,Sugandha,basal rate or bolus VTBI exceeded soft limit66,Assigned
FL_ID1263,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.,CC_ID9616,Nasim,Jane,pump fails to prime after loading drug reservoir66,Assigned
FL_ID1264,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).",CC_ID11792,Rami,Jane,measured flow rate exceeds setting66,Open
FL_ID1265,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).,CC_ID9229,Nasim,Sugandha,indication of no ICE alarms enabled66,Assigned
FL_ID1266,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi,CC_ID12438,Nasim,Jane,power-on self test fails66,Assigned
FL_ID1267,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.,CC_ID10197,Nasim,Jane,blockage between pump and patient66,Assigned
FL_ID1268,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.",CC_ID11357,Nasim,Jane,no audible alarm66,Open
FL_ID1269,A real-time clock must produce timestamps accurate to 10 ms.,CC_ID11010,Rami,Sugandha,basal rate or bolus VTBI exceeded hard limit66,Assigned
FL_ID1270,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.,CC_ID11571,Nasim,Jane,measured flow rate below setting66,Assigned
FL_ID1271,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.,CC_ID12627,Rami,Jane,dose reaches maximum allowed by drug library66,Assigned
FL_ID1272,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)",CC_ID11761,Nasim,Alex,clinician not authorized to operate pump66,Assigned
FL_ID1273,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.",CC_ID9048,Ben,Jane,Bolus request denied because minimum time between boluses had not elapsed.66,Assigned
