FL_ID,FL_DESC,FL_FO,FL_REPORTEDBY,FL_ASSIGNEDTO,FL_SOLUTION,FL_STATUS
FL_ID7770,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.58",CC_ID5199,Ben,Caleb,dose reaches maximum allowed by drug library408,Open
FL_ID7771,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.58,CC_ID6315,Ben,Alex,basal rate or bolus VTBI exceeded hard limit408,Open
FL_ID7772,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.58",CC_ID5687,Rami,Caleb,drug or prescription not intended for this patient409,Open
FL_ID7773,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration58",CC_ID6057,Jerry,Caleb,pump temperature exceeds 55 C409,Open
FL_ID7774,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.58,CC_ID5172,Ben,Alex,no audible alarm409,Open
FL_ID7775,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.58,CC_ID6076,Nasim,Caleb,bubble detection409,Open
FL_ID7776,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.58",CC_ID4975,Ben,Alex,Bolus request denied because minimum time between boluses had not elapsed.409,Open
FL_ID7777,The control panel must display currently-programmed patient data and physician’s prescription.58,CC_ID5088,Ben,Alex,dose reaches maximum allowed by drug library409,Open
FL_ID7778,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.58",CC_ID5193,Nasim,Caleb,PCA pump detects its own failure409,Open
FL_ID7779,The Control Panel shall provide means to inactivate audible alarms indefinitely58,CC_ID5562,Ben,Sugandha,patient not admitted to hospital409,Open
FL_ID7780,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.58,CC_ID5434,Jerry,Alex,measured flow rate below setting409,Assigned
FL_ID7781,tactile response (button press).58,CC_ID5585,Ben,Alex,basal rate or bolus VTBI exceeded hard limit409,Open
FL_ID7782,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.58",CC_ID5567,Ben,Alex,basal rate or bolus VTBI exceeded soft limit409,Open
FL_ID7783,"If alarms are inactivated or paused through the ICE supervisor user interface, they shall be reactivated upon loss of connection to ICE58",CC_ID5502,Rami,Alex,measured flow rate exceeds setting409,Open
FL_ID7784,The scanner shall read and authenticate information from the drug’s package label58,CC_ID4834,Ben,Alex,indication of no ICE alarms enabled409,Open
FL_ID7785,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.58,CC_ID5318,Ben,Alex,pump fails to prime after loading drug reservoir409,Open
FL_ID7786,The mechanical pump shall not allow reverse flow from the patient into the pump.58,CC_ID6011,Rami,Sugandha,power-on self test fails409,Clossed
FL_ID7787,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.58,CC_ID4702,Ben,Sugandha,blockage between pump and patient409,Open
FL_ID7788,The PCA pump shall have a stop button58,CC_ID4513,Ben,Alex,blockage between reservoir and pump409,Open
FL_ID7789,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow59",CC_ID5574,Nasim,Alex,clinician not authorized to operate pump409,Open
FL_ID7790,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)59,CC_ID6353,Nasim,Alex,the drug library fails authenticity or integrity check409,Open
FL_ID7791,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.59,CC_ID5983,Jerry,Jane,bubble detection410,Open
FL_ID7792,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.59",CC_ID5326,Ben,Jane,patient not admitted to hospital410,Open
FL_ID7793,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.59,CC_ID6563,Ben,Caleb,blockage between reservoir and pump410,Open
FL_ID7794,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.59",CC_ID5703,Nasim,Alex,pump temperature exceeds 55 C410,Open
FL_ID7795,The PCA pump shall have a stop button59,CC_ID4705,Rami,Caleb,dose reaches maximum allowed by drug library410,Clossed
FL_ID7796,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.59",CC_ID4770,Nasim,Alex,PCA pump detects its own failure410,Clossed
FL_ID7797,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.59",CC_ID6407,Ben,Caleb,measured flow rate below setting410,Clossed
FL_ID7798,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.59,CC_ID4624,Ben,Jane,measured flow rate exceeds setting410,Open
FL_ID7799,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration59",CC_ID5995,Ben,Alex,no audible alarm410,Open
FL_ID7800,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.59",CC_ID4816,Jerry,Caleb,Bolus request denied because minimum time between boluses had not elapsed.410,Open
FL_ID7801,The control panel shall allow authorized clinician bolus request 60 and choice of duration.59,CC_ID6857,Jerry,Alex,basal rate or bolus VTBI exceeded soft limit410,Open
FL_ID7802,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized59,CC_ID6354,Ben,Caleb,pump fails to prime after loading drug reservoir410,Open
FL_ID7803,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.59,CC_ID5452,Ben,Alex,the drug library fails authenticity or integrity check410,Assigned
FL_ID7804,The event log shall record 30 days of typical events before overwriting oldest event records first.59,CC_ID5833,Ben,Alex,blockage between pump and patient410,Open
FL_ID7805,Clinician-requested bolus delivery shall be immediately halted when alarms sound.59,CC_ID5241,Ben,Alex,basal rate or bolus VTBI exceeded hard limit410,Open
FL_ID7806,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.59",CC_ID6593,Ben,Alex,power-on self test fails410,Assigned
FL_ID7807,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).59",CC_ID5563,Jerry,Alex,drug or prescription not intended for this patient410,Open
FL_ID7808,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.59,CC_ID5311,Ben,Alex,clinician not authorized to operate pump410,Open
FL_ID7809,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.59,CC_ID4841,Nasim,Alex,indication of no ICE alarms enabled410,Open
FL_ID7810,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.59,CC_ID5032,Rami,Alex,indication of no ICE alarms enabled411,Open
FL_ID7811,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.59",CC_ID4715,Rami,Alex,pump fails to prime after loading drug reservoir411,Open
FL_ID7812,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.59",CC_ID4774,Ben,Alex,basal rate or bolus VTBI exceeded hard limit411,Open
FL_ID7813,"The mechanical pump shall pump drug at prescribed flow rates for basal, bolus, and KVO infusion when commanded.59",CC_ID6181,Jerry,Alex,the drug library fails authenticity or integrity check411,Open
FL_ID7814,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.59",CC_ID5171,Nasim,Alex,bubble detection411,Assigned
FL_ID7815,"If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided59",CC_ID6198,Ben,Alex,Bolus request denied because minimum time between boluses had not elapsed.411,Open
FL_ID7816,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.59,CC_ID6750,Ben,Caleb,blockage between pump and patient411,Open
FL_ID7817,"If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated59",CC_ID6615,Jerry,Alex,patient not admitted to hospital411,Open
FL_ID7818,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi59,CC_ID5701,Ben,Jane,dose reaches maximum allowed by drug library411,Open
FL_ID7819,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.59,CC_ID6222,Nasim,Alex,drug or prescription not intended for this patient411,Open
FL_ID7820,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.59,CC_ID4711,Jerry,Alex,power-on self test fails411,Assigned
FL_ID7821,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.59,CC_ID4888,Rami,Alex,basal rate or bolus VTBI exceeded soft limit411,Open
FL_ID7822,The PCA pump shall detect battery failure and issue a battery failure alarm59,CC_ID6469,Nasim,Alex,pump temperature exceeds 55 C411,Assigned
FL_ID7823,The PCA pump shall have a start button.59,CC_ID5444,Ben,Alex,clinician not authorized to operate pump411,Open
FL_ID7824,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.59,CC_ID6996,Ben,Alex,no audible alarm411,Assigned
FL_ID7825,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump59",CC_ID4616,Ben,Alex,measured flow rate exceeds setting411,Clossed
FL_ID7826,The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)59,CC_ID6876,Rami,Alex,measured flow rate below setting411,Assigned
