UC_ID,UC_TITLE,UC_PrC,UC_PoC,UC_STEPS
UC_ID2607,Pump Priming Failure137,UC_ID135,UC_ID1713,Sound Failure137
UC_ID2608,Pump Overheating137,UC_ID628,UC_ID1496,Upstream Occlusion137
UC_ID2609,Clinician Authentication Failure137,UC_ID1023,UC_ID2946,Pump Overheating137
UC_ID2610,Prescription Authentication Failure137,UC_ID393,UC_ID1158,Clinician Authentication Failure137
UC_ID2611,Downstream Occlusion137,UC_ID125,UC_ID2958,Drug Library Not Present or Corrupted137
UC_ID2612,Drug Library Hard Limit137,UC_ID1447,UC_ID1504,Internal Electronic Failure137
UC_ID2613,Bolus request too soon137,UC_ID2694,UC_ID2225,Prescription Authentication Failure137
UC_ID2614,Sound Failure137,UC_ID1477,UC_ID1947,Power-On Self Test Failure137
UC_ID2615,ICE Failure137,UC_ID1019,UC_ID103,Maximum Safe Dose137
UC_ID2616,Internal Electronic Failure137,UC_ID877,UC_ID2610,Bolus request too soon137
UC_ID2617,Maximum Safe Dose137,UC_ID2638,UC_ID287,Pump Priming Failure137
UC_ID2618,Drug Library Soft Limit137,UC_ID2062,UC_ID2021,Over-Flow Rate Alarm137
UC_ID2619,Drug Library Not Present or Corrupted137,UC_ID1966,UC_ID1235,Air-in-line Embolism137
UC_ID2620,Air-in-line Embolism137,UC_ID1018,UC_ID527,Patient Authentication Failure137
UC_ID2621,Over-Flow Rate Alarm137,UC_ID2405,UC_ID845,Downstream Occlusion137
UC_ID2622,Upstream Occlusion137,UC_ID1609,UC_ID480,ICE Failure137
UC_ID2623,Maximum Safe Dose138,UC_ID253,UC_ID1675,Bolus request too soon138
UC_ID2624,Drug Library Hard Limit138,UC_ID1342,UC_ID361,Maximum Safe Dose138
UC_ID2625,Sound Failure138,UC_ID594,UC_ID757,Air-in-line Embolism138
UC_ID2626,Upstream Occlusion138,UC_ID1769,UC_ID1137,Drug Library Soft Limit138
UC_ID2627,Clinician Authentication Failure138,UC_ID2650,UC_ID2295,ICE Failure138
UC_ID2628,Bolus request too soon138,UC_ID2138,UC_ID993,Under-Flow Rate Alarm138
UC_ID2629,Over-Flow Rate Alarm138,UC_ID2969,UC_ID2937,Pump Overheating138
UC_ID2630,Pump Overheating138,UC_ID2874,UC_ID2851,Pump Priming Failure138
UC_ID2631,Air-in-line Embolism138,UC_ID164,UC_ID635,Patient Authentication Failure138
UC_ID2632,Pump Priming Failure138,UC_ID895,UC_ID188,Downstream Occlusion138
UC_ID2633,Drug Library Soft Limit138,UC_ID1601,UC_ID1934,Sound Failure138
UC_ID2634,Power-On Self Test Failure138,UC_ID855,UC_ID660,Prescription Authentication Failure138
UC_ID2635,Drug Library Not Present or Corrupted138,UC_ID1379,UC_ID656,Over-Flow Rate Alarm138
UC_ID2636,ICE Failure138,UC_ID2639,UC_ID510,Power-On Self Test Failure138
UC_ID2637,Under-Flow Rate Alarm138,UC_ID927,UC_ID530,Clinician Authentication Failure138
UC_ID2638,Internal Electronic Failure138,UC_ID1144,UC_ID1841,Drug Library Hard Limit138
UC_ID2639,Downstream Occlusion138,UC_ID2455,UC_ID232,Drug Library Not Present or Corrupted138
UC_ID2640,Patient Authentication Failure138,UC_ID1791,UC_ID1420,Internal Electronic Failure138
UC_ID2641,Prescription Authentication Failure138,UC_ID496,UC_ID1993,Upstream Occlusion138
UC_ID2642,Bolus request too soon139,UC_ID2072,UC_ID865,Upstream Occlusion139
UC_ID2643,Prescription Authentication Failure139,UC_ID1002,UC_ID823,Pump Overheating139
UC_ID2644,Air-in-line Embolism139,UC_ID132,UC_ID1745,Maximum Safe Dose139
UC_ID2645,Drug Library Soft Limit139,UC_ID2478,UC_ID270,Prescription Authentication Failure139
UC_ID2646,Power-On Self Test Failure139,UC_ID1970,UC_ID1246,Drug Library Hard Limit139
UC_ID2647,Pump Priming Failure139,UC_ID2123,UC_ID2702,Bolus request too soon139
UC_ID2648,Upstream Occlusion139,UC_ID774,UC_ID1981,Clinician Authentication Failure139
UC_ID2649,Over-Flow Rate Alarm139,UC_ID2394,UC_ID2098,Power-On Self Test Failure139
UC_ID2650,Internal Electronic Failure139,UC_ID2100,UC_ID2406,Drug Library Not Present or Corrupted139
UC_ID2651,Maximum Safe Dose139,UC_ID1364,UC_ID547,Pump Priming Failure139
UC_ID2652,ICE Failure139,UC_ID1782,UC_ID57,Over-Flow Rate Alarm139
UC_ID2653,Patient Authentication Failure139,UC_ID1325,UC_ID515,Patient Authentication Failure139
UC_ID2654,Pump Overheating139,UC_ID955,UC_ID544,Under-Flow Rate Alarm139
UC_ID2655,Under-Flow Rate Alarm139,UC_ID2577,UC_ID1816,Downstream Occlusion139
UC_ID2656,Drug Library Not Present or Corrupted139,UC_ID2453,UC_ID1911,Internal Electronic Failure139
UC_ID2657,Downstream Occlusion139,UC_ID2355,UC_ID1833,ICE Failure139
UC_ID2658,Sound Failure139,UC_ID2866,UC_ID2948,Sound Failure139
UC_ID2659,Drug Library Hard Limit139,UC_ID1854,UC_ID9,Air-in-line Embolism139
UC_ID2660,Clinician Authentication Failure139,UC_ID1063,UC_ID2618,Drug Library Soft Limit139
UC_ID2661,Patient Authentication Failure140,UC_ID733,UC_ID1978,Prescription Authentication Failure140
UC_ID2662,Over-Flow Rate Alarm140,UC_ID2398,UC_ID1892,Downstream Occlusion140
UC_ID2663,Maximum Safe Dose140,UC_ID3,UC_ID1491,Drug Library Soft Limit140
UC_ID2664,Clinician Authentication Failure140,UC_ID245,UC_ID2898,Sound Failure140
UC_ID2665,Downstream Occlusion140,UC_ID2752,UC_ID299,Drug Library Hard Limit140
UC_ID2666,Upstream Occlusion140,UC_ID2647,UC_ID1183,Air-in-line Embolism140
UC_ID2667,Prescription Authentication Failure140,UC_ID1454,UC_ID2401,Pump Overheating140
UC_ID2668,Sound Failure140,UC_ID2309,UC_ID1267,Patient Authentication Failure140
UC_ID2669,Drug Library Soft Limit140,UC_ID858,UC_ID945,Pump Priming Failure140
UC_ID2670,Drug Library Hard Limit140,UC_ID606,UC_ID2390,Over-Flow Rate Alarm140
UC_ID2671,Internal Electronic Failure140,UC_ID575,UC_ID1173,Maximum Safe Dose140
UC_ID2672,ICE Failure140,UC_ID1909,UC_ID2664,ICE Failure140
UC_ID2673,Drug Library Not Present or Corrupted140,UC_ID709,UC_ID584,Upstream Occlusion140
UC_ID2674,Pump Priming Failure140,UC_ID454,UC_ID274,Internal Electronic Failure140
UC_ID2675,Air-in-line Embolism140,UC_ID2523,UC_ID2208,Clinician Authentication Failure140
UC_ID2676,Pump Overheating140,UC_ID1465,UC_ID1824,Under-Flow Rate Alarm140
UC_ID2677,Under-Flow Rate Alarm140,UC_ID880,UC_ID1252,Drug Library Not Present or Corrupted140
UC_ID2678,Power-On Self Test Failure140,UC_ID1857,UC_ID893,Power-On Self Test Failure140
UC_ID2679,Bolus request too soon140,UC_ID952,UC_ID318,Bolus request too soon140
UC_ID2680,Patient Authentication Failure141,UC_ID510,UC_ID2308,Pump Priming Failure141
UC_ID2681,Internal Electronic Failure141,UC_ID1412,UC_ID2454,Prescription Authentication Failure141
UC_ID2682,Drug Library Not Present or Corrupted141,UC_ID1747,UC_ID619,Air-in-line Embolism141
UC_ID2683,Clinician Authentication Failure141,UC_ID2246,UC_ID553,Under-Flow Rate Alarm141
UC_ID2684,Pump Priming Failure141,UC_ID60,UC_ID203,Bolus request too soon141
UC_ID2685,Drug Library Hard Limit141,UC_ID1174,UC_ID2798,Maximum Safe Dose141
UC_ID2686,Pump Overheating141,UC_ID2464,UC_ID208,Drug Library Hard Limit141
UC_ID2687,ICE Failure141,UC_ID1297,UC_ID46,Drug Library Soft Limit141
UC_ID2688,Air-in-line Embolism141,UC_ID310,UC_ID1580,ICE Failure141
UC_ID2689,Downstream Occlusion141,UC_ID2289,UC_ID2493,Internal Electronic Failure141
UC_ID2690,Prescription Authentication Failure141,UC_ID1669,UC_ID959,Over-Flow Rate Alarm141
UC_ID2691,Under-Flow Rate Alarm141,UC_ID2472,UC_ID1099,Drug Library Not Present or Corrupted141
UC_ID2692,Upstream Occlusion141,UC_ID36,UC_ID911,Downstream Occlusion141
UC_ID2693,Bolus request too soon141,UC_ID2618,UC_ID2490,Pump Overheating141
UC_ID2694,Drug Library Soft Limit141,UC_ID350,UC_ID449,Power-On Self Test Failure141
UC_ID2695,Power-On Self Test Failure141,UC_ID1381,UC_ID286,Clinician Authentication Failure141
UC_ID2696,Maximum Safe Dose141,UC_ID489,UC_ID2827,Upstream Occlusion141
UC_ID2697,Over-Flow Rate Alarm141,UC_ID32,UC_ID581,Sound Failure141
UC_ID2698,Sound Failure141,UC_ID2653,UC_ID675,Patient Authentication Failure141
UC_ID2699,Sound Failure142,UC_ID1070,UC_ID2876,Maximum Safe Dose142
UC_ID2700,Downstream Occlusion142,UC_ID159,UC_ID2146,Power-On Self Test Failure142
UC_ID2701,Drug Library Hard Limit142,UC_ID1485,UC_ID2413,Sound Failure142
UC_ID2702,Power-On Self Test Failure142,UC_ID1456,UC_ID2005,Pump Priming Failure142
UC_ID2703,Under-Flow Rate Alarm142,UC_ID734,UC_ID1883,Bolus request too soon142
UC_ID2704,Clinician Authentication Failure142,UC_ID624,UC_ID2195,Downstream Occlusion142
UC_ID2705,Drug Library Not Present or Corrupted142,UC_ID870,UC_ID973,Air-in-line Embolism142
UC_ID2706,Bolus request too soon142,UC_ID1222,UC_ID2092,Clinician Authentication Failure142
UC_ID2707,Air-in-line Embolism142,UC_ID2715,UC_ID1457,Prescription Authentication Failure142
UC_ID2708,Pump Overheating142,UC_ID1029,UC_ID1333,Drug Library Hard Limit142
UC_ID2709,Pump Priming Failure142,UC_ID1188,UC_ID1837,Drug Library Not Present or Corrupted142
UC_ID2710,Maximum Safe Dose142,UC_ID511,UC_ID2896,Patient Authentication Failure142
UC_ID2711,Over-Flow Rate Alarm142,UC_ID2825,UC_ID1342,Pump Overheating142
UC_ID2712,ICE Failure142,UC_ID2674,UC_ID2808,ICE Failure142
UC_ID2713,Upstream Occlusion142,UC_ID543,UC_ID2143,Under-Flow Rate Alarm142
UC_ID2714,Internal Electronic Failure142,UC_ID1724,UC_ID1607,Internal Electronic Failure142
UC_ID2715,Drug Library Soft Limit142,UC_ID2280,UC_ID2250,Upstream Occlusion142
UC_ID2716,Patient Authentication Failure142,UC_ID1399,UC_ID488,Drug Library Soft Limit142
UC_ID2717,Prescription Authentication Failure142,UC_ID2560,UC_ID924,Over-Flow Rate Alarm142
UC_ID2718,Bolus request too soon143,UC_ID2705,UC_ID2627,Drug Library Not Present or Corrupted143
UC_ID2719,Air-in-line Embolism143,UC_ID883,UC_ID1995,Over-Flow Rate Alarm143
UC_ID2720,ICE Failure143,UC_ID2302,UC_ID2982,Sound Failure143
UC_ID2721,Drug Library Hard Limit143,UC_ID595,UC_ID338,Patient Authentication Failure143
UC_ID2722,Prescription Authentication Failure143,UC_ID2935,UC_ID1006,Power-On Self Test Failure143
UC_ID2723,Upstream Occlusion143,UC_ID2240,UC_ID171,Downstream Occlusion143
UC_ID2724,Maximum Safe Dose143,UC_ID2709,UC_ID1898,Maximum Safe Dose143
UC_ID2725,Clinician Authentication Failure143,UC_ID13,UC_ID1014,Pump Priming Failure143
UC_ID2726,Sound Failure143,UC_ID2641,UC_ID1893,Air-in-line Embolism143
UC_ID2727,Over-Flow Rate Alarm143,UC_ID2285,UC_ID2104,Drug Library Hard Limit143
UC_ID2728,Patient Authentication Failure143,UC_ID2360,UC_ID2822,Under-Flow Rate Alarm143
UC_ID2729,Internal Electronic Failure143,UC_ID759,UC_ID1065,Upstream Occlusion143
UC_ID2730,Downstream Occlusion143,UC_ID2886,UC_ID1662,Bolus request too soon143
UC_ID2731,Drug Library Soft Limit143,UC_ID1356,UC_ID300,Drug Library Soft Limit143
UC_ID2732,Pump Priming Failure143,UC_ID2393,UC_ID306,Internal Electronic Failure143
UC_ID2733,Drug Library Not Present or Corrupted143,UC_ID930,UC_ID1921,ICE Failure143
UC_ID2734,Under-Flow Rate Alarm143,UC_ID951,UC_ID445,Clinician Authentication Failure143
UC_ID2735,Power-On Self Test Failure143,UC_ID2743,UC_ID1451,Pump Overheating143
UC_ID2736,Pump Overheating143,UC_ID491,UC_ID197,Prescription Authentication Failure143
UC_ID2737,Drug Library Hard Limit144,UC_ID462,UC_ID1621,Drug Library Soft Limit144
UC_ID2738,Patient Authentication Failure144,UC_ID630,UC_ID2190,Pump Priming Failure144
UC_ID2739,Downstream Occlusion144,UC_ID1834,UC_ID2326,Internal Electronic Failure144
UC_ID2740,Pump Overheating144,UC_ID1031,UC_ID639,Power-On Self Test Failure144
UC_ID2741,Drug Library Not Present or Corrupted144,UC_ID752,UC_ID2568,Drug Library Hard Limit144
UC_ID2742,ICE Failure144,UC_ID2297,UC_ID2152,ICE Failure144
UC_ID2743,Over-Flow Rate Alarm144,UC_ID151,UC_ID446,Sound Failure144
UC_ID2744,Under-Flow Rate Alarm144,UC_ID1175,UC_ID925,Downstream Occlusion144
UC_ID2745,Drug Library Soft Limit144,UC_ID1775,UC_ID2679,Over-Flow Rate Alarm144
UC_ID2746,Clinician Authentication Failure144,UC_ID949,UC_ID1976,Pump Overheating144
UC_ID2747,Pump Priming Failure144,UC_ID1972,UC_ID2874,Under-Flow Rate Alarm144
UC_ID2748,Upstream Occlusion144,UC_ID140,UC_ID2113,Maximum Safe Dose144
UC_ID2749,Maximum Safe Dose144,UC_ID2775,UC_ID1012,Air-in-line Embolism144
UC_ID2750,Sound Failure144,UC_ID848,UC_ID4,Clinician Authentication Failure144
UC_ID2751,Prescription Authentication Failure144,UC_ID531,UC_ID403,Patient Authentication Failure144
UC_ID2752,Power-On Self Test Failure144,UC_ID691,UC_ID2398,Bolus request too soon144
UC_ID2753,Bolus request too soon144,UC_ID603,UC_ID1663,Drug Library Not Present or Corrupted144
UC_ID2754,Air-in-line Embolism144,UC_ID677,UC_ID160,Upstream Occlusion144
UC_ID2755,Internal Electronic Failure144,UC_ID1639,UC_ID1770,Prescription Authentication Failure144
UC_ID2756,Air-in-line Embolism145,UC_ID2764,UC_ID2939,Prescription Authentication Failure145
UC_ID2757,Sound Failure145,UC_ID1504,UC_ID1087,Under-Flow Rate Alarm145
UC_ID2758,Downstream Occlusion145,UC_ID695,UC_ID1933,Drug Library Soft Limit145
UC_ID2759,Drug Library Soft Limit145,UC_ID2344,UC_ID2429,Drug Library Hard Limit145
UC_ID2760,Power-On Self Test Failure145,UC_ID2878,UC_ID1002,Over-Flow Rate Alarm145
UC_ID2761,Maximum Safe Dose145,UC_ID144,UC_ID560,Downstream Occlusion145
UC_ID2762,Pump Overheating145,UC_ID2081,UC_ID2670,Sound Failure145
UC_ID2763,Prescription Authentication Failure145,UC_ID2230,UC_ID2678,Drug Library Not Present or Corrupted145
UC_ID2764,Pump Priming Failure145,UC_ID2856,UC_ID1093,Maximum Safe Dose145
UC_ID2765,ICE Failure145,UC_ID1180,UC_ID1843,Bolus request too soon145
UC_ID2766,Patient Authentication Failure145,UC_ID970,UC_ID2087,Patient Authentication Failure145
UC_ID2767,Drug Library Not Present or Corrupted145,UC_ID652,UC_ID539,Internal Electronic Failure145
UC_ID2768,Internal Electronic Failure145,UC_ID2232,UC_ID283,Power-On Self Test Failure145
UC_ID2769,Drug Library Hard Limit145,UC_ID2307,UC_ID51,Air-in-line Embolism145
UC_ID2770,Upstream Occlusion145,UC_ID31,UC_ID1708,Clinician Authentication Failure145
UC_ID2771,Bolus request too soon145,UC_ID1559,UC_ID963,Pump Priming Failure145
UC_ID2772,Under-Flow Rate Alarm145,UC_ID2238,UC_ID2178,Pump Overheating145
UC_ID2773,Clinician Authentication Failure145,UC_ID320,UC_ID971,Upstream Occlusion145
UC_ID2774,Over-Flow Rate Alarm145,UC_ID2625,UC_ID1697,ICE Failure145
UC_ID2775,Prescription Authentication Failure146,UC_ID2755,UC_ID1367,Maximum Safe Dose146
UC_ID2776,Pump Overheating146,UC_ID2257,UC_ID2204,Under-Flow Rate Alarm146
UC_ID2777,Clinician Authentication Failure146,UC_ID358,UC_ID1752,Patient Authentication Failure146
UC_ID2778,Patient Authentication Failure146,UC_ID989,UC_ID1796,Drug Library Hard Limit146
UC_ID2779,Drug Library Not Present or Corrupted146,UC_ID557,UC_ID1291,Internal Electronic Failure146
UC_ID2780,Downstream Occlusion146,UC_ID1514,UC_ID2042,Bolus request too soon146
UC_ID2781,Maximum Safe Dose146,UC_ID646,UC_ID1085,Clinician Authentication Failure146
UC_ID2782,Pump Priming Failure146,UC_ID1383,UC_ID1363,Downstream Occlusion146
UC_ID2783,Over-Flow Rate Alarm146,UC_ID111,UC_ID2249,Sound Failure146
UC_ID2784,Upstream Occlusion146,UC_ID1363,UC_ID2345,ICE Failure146
UC_ID2785,Sound Failure146,UC_ID826,UC_ID62,Prescription Authentication Failure146
UC_ID2786,Internal Electronic Failure146,UC_ID206,UC_ID76,Power-On Self Test Failure146
UC_ID2787,ICE Failure146,UC_ID374,UC_ID451,Drug Library Soft Limit146
UC_ID2788,Power-On Self Test Failure146,UC_ID2777,UC_ID78,Pump Priming Failure146
UC_ID2789,Bolus request too soon146,UC_ID2505,UC_ID1557,Pump Overheating146
UC_ID2790,Air-in-line Embolism146,UC_ID2882,UC_ID2776,Drug Library Not Present or Corrupted146
UC_ID2791,Drug Library Hard Limit146,UC_ID409,UC_ID562,Over-Flow Rate Alarm146
UC_ID2792,Under-Flow Rate Alarm146,UC_ID925,UC_ID2396,Air-in-line Embolism146
UC_ID2793,Drug Library Soft Limit146,UC_ID2939,UC_ID1968,Upstream Occlusion146
UC_ID2794,Maximum Safe Dose147,UC_ID2820,UC_ID2281,Over-Flow Rate Alarm147
UC_ID2795,Over-Flow Rate Alarm147,UC_ID1532,UC_ID2371,Air-in-line Embolism147
UC_ID2796,Drug Library Soft Limit147,UC_ID2204,UC_ID1590,Prescription Authentication Failure147
UC_ID2797,Patient Authentication Failure147,UC_ID655,UC_ID2303,Maximum Safe Dose147
UC_ID2798,Drug Library Not Present or Corrupted147,UC_ID137,UC_ID1734,Sound Failure147
UC_ID2799,Power-On Self Test Failure147,UC_ID1742,UC_ID2451,Upstream Occlusion147
UC_ID2800,Upstream Occlusion147,UC_ID1598,UC_ID545,Power-On Self Test Failure147
UC_ID2801,Downstream Occlusion147,UC_ID550,UC_ID1973,Clinician Authentication Failure147
UC_ID2802,Pump Overheating147,UC_ID1802,UC_ID2564,Drug Library Hard Limit147
UC_ID2803,Bolus request too soon147,UC_ID788,UC_ID2603,Internal Electronic Failure147
UC_ID2804,Under-Flow Rate Alarm147,UC_ID601,UC_ID38,ICE Failure147
UC_ID2805,Sound Failure147,UC_ID2707,UC_ID2521,Downstream Occlusion147
UC_ID2806,Clinician Authentication Failure147,UC_ID2007,UC_ID452,Pump Priming Failure147
UC_ID2807,Internal Electronic Failure147,UC_ID2002,UC_ID2951,Drug Library Soft Limit147
UC_ID2808,Air-in-line Embolism147,UC_ID2890,UC_ID2602,Drug Library Not Present or Corrupted147
UC_ID2809,ICE Failure147,UC_ID475,UC_ID296,Patient Authentication Failure147
UC_ID2810,Pump Priming Failure147,UC_ID2395,UC_ID956,Under-Flow Rate Alarm147
UC_ID2811,Drug Library Hard Limit147,UC_ID1455,UC_ID2751,Pump Overheating147
UC_ID2812,Prescription Authentication Failure147,UC_ID1405,UC_ID39,Bolus request too soon147
UC_ID2813,ICE Failure148,UC_ID1607,UC_ID1409,Sound Failure148
UC_ID2814,Pump Priming Failure148,UC_ID1979,UC_ID1767,Air-in-line Embolism148
UC_ID2815,Bolus request too soon148,UC_ID587,UC_ID1782,Power-On Self Test Failure148
UC_ID2816,Over-Flow Rate Alarm148,UC_ID588,UC_ID2850,Drug Library Soft Limit148
UC_ID2817,Under-Flow Rate Alarm148,UC_ID1660,UC_ID743,Upstream Occlusion148
UC_ID2818,Internal Electronic Failure148,UC_ID2303,UC_ID2198,Prescription Authentication Failure148
UC_ID2819,Drug Library Not Present or Corrupted148,UC_ID1108,UC_ID1980,Clinician Authentication Failure148
UC_ID2820,Sound Failure148,UC_ID1359,UC_ID1645,Internal Electronic Failure148
UC_ID2821,Power-On Self Test Failure148,UC_ID2029,UC_ID2293,Bolus request too soon148
UC_ID2822,Clinician Authentication Failure148,UC_ID886,UC_ID2194,Maximum Safe Dose148
UC_ID2823,Downstream Occlusion148,UC_ID385,UC_ID1052,Pump Priming Failure148
UC_ID2824,Air-in-line Embolism148,UC_ID2179,UC_ID2845,Over-Flow Rate Alarm148
UC_ID2825,Maximum Safe Dose148,UC_ID2030,UC_ID1211,ICE Failure148
UC_ID2826,Upstream Occlusion148,UC_ID1984,UC_ID768,Drug Library Hard Limit148
UC_ID2827,Patient Authentication Failure148,UC_ID28,UC_ID1805,Pump Overheating148
UC_ID2828,Drug Library Hard Limit148,UC_ID2244,UC_ID549,Under-Flow Rate Alarm148
UC_ID2829,Pump Overheating148,UC_ID165,UC_ID2965,Drug Library Not Present or Corrupted148
UC_ID2830,Prescription Authentication Failure148,UC_ID671,UC_ID2713,Patient Authentication Failure148
UC_ID2831,Drug Library Soft Limit148,UC_ID1958,UC_ID2926,Downstream Occlusion148
UC_ID2832,Downstream Occlusion149,UC_ID367,UC_ID1611,Bolus request too soon149
UC_ID2833,Clinician Authentication Failure149,UC_ID2826,UC_ID505,Downstream Occlusion149
UC_ID2834,Drug Library Hard Limit149,UC_ID2429,UC_ID1781,Drug Library Soft Limit149
UC_ID2835,Internal Electronic Failure149,UC_ID905,UC_ID769,Internal Electronic Failure149
UC_ID2836,Over-Flow Rate Alarm149,UC_ID2104,UC_ID954,Under-Flow Rate Alarm149
UC_ID2837,Drug Library Not Present or Corrupted149,UC_ID1262,UC_ID1735,Upstream Occlusion149
UC_ID2838,Prescription Authentication Failure149,UC_ID889,UC_ID1221,ICE Failure149
UC_ID2839,Patient Authentication Failure149,UC_ID2218,UC_ID719,Sound Failure149
UC_ID2840,ICE Failure149,UC_ID908,UC_ID2871,Over-Flow Rate Alarm149
UC_ID2841,Bolus request too soon149,UC_ID2443,UC_ID1309,Patient Authentication Failure149
UC_ID2842,Under-Flow Rate Alarm149,UC_ID2566,UC_ID85,Drug Library Hard Limit149
UC_ID2843,Maximum Safe Dose149,UC_ID2728,UC_ID2309,Air-in-line Embolism149
UC_ID2844,Pump Priming Failure149,UC_ID782,UC_ID2283,Maximum Safe Dose149
UC_ID2845,Power-On Self Test Failure149,UC_ID1628,UC_ID16,Pump Overheating149
UC_ID2846,Drug Library Soft Limit149,UC_ID2656,UC_ID632,Clinician Authentication Failure149
UC_ID2847,Pump Overheating149,UC_ID1027,UC_ID2130,Pump Priming Failure149
UC_ID2848,Upstream Occlusion149,UC_ID2604,UC_ID1661,Power-On Self Test Failure149
UC_ID2849,Air-in-line Embolism149,UC_ID583,UC_ID225,Prescription Authentication Failure149
UC_ID2850,Sound Failure149,UC_ID2799,UC_ID1269,Drug Library Not Present or Corrupted149
UC_ID2851,Drug Library Soft Limit150,UC_ID1999,UC_ID2707,Prescription Authentication Failure150
UC_ID2852,Drug Library Hard Limit150,UC_ID1561,UC_ID2028,Bolus request too soon150
UC_ID2853,Downstream Occlusion150,UC_ID577,UC_ID2051,Maximum Safe Dose150
UC_ID2854,Pump Priming Failure150,UC_ID1211,UC_ID1784,Sound Failure150
UC_ID2855,Drug Library Not Present or Corrupted150,UC_ID1686,UC_ID2693,ICE Failure150
UC_ID2856,Power-On Self Test Failure150,UC_ID103,UC_ID1242,Patient Authentication Failure150
UC_ID2857,Maximum Safe Dose150,UC_ID2466,UC_ID991,Drug Library Not Present or Corrupted150
